BTB TRAIL ,- SAINT CLAIR COUNTY 032-42.803817,-82.51365
B,-man99's Travel Bug Hotel-43.08175,-82.4708
Old Sailor's Tale,-43.08215,-82.469933
Pine River Nature Trail,-42.800597,-82.510199
G,-1 geocaching highway mile 0.0-43.083633,-82.47025
Upriver Cruise: Blue Tooth,-42.80135,-82.513567
Letters to Santa,-42.847267,-82.079633
"The Dirty 30" #9,-42.859611,-82.562666
Rock,-43.044883,-82.5267
BTB TRAIL ,- SAINT CLAIR COUNTY 034-42.7996833333333,-82.5135
Play Well,-42.8436,-82.0799833333333
BTB TRAIL ,- SAINT CLAIR COUNTY 035-42.7975666666667,-82.5133666666667
BTB TRAIL ,- SAINT CLAIR COUNTY 036-42.79595,-82.5132
BTB TRAIL ,- SAINT CLAIR COUNTY 037-42.794,-82.5130833333333
Trail of Terror 1            CB,-14-43.0832166666667,-82.4824166666667
Leonhard Euler,-42.962167,-82.583167
BTB TRAIL ,- SAINT CLAIR COUNTY 038-42.7921666666667,-82.5131166666666
OUTFLOW,-42.760867,-82.46295
BTB TRAIL ,- SAINT CLAIR COUNTY 039-42.7907,-82.5130666666666
G,-1 geocaching highway mile 1.0-43.0828833333333,-82.4882
Sitting on the Fence,-42.732167,-82.364717
BTB TRAIL ,- SAINT CLAIR COUNTY 040-42.7892,-82.5130166666667
Smile u got mail,-43.0575,-82.52725
BTB TRAIL ,- SAINT CLAIR COUNTY 041-42.78755,-82.5128333333333
So Let Your Light Shine,-43.0789333333333,-82.4996166666667
BTB TRAIL ,- SAINT CLAIR COUNTY 042-42.7860833333333,-82.5127666666667
Round the bend #2,-43.014683,-82.06795
Hanging out in Wilkesport Cemetery,-42.728217,-82.356267
Sydenham Park "N" Paddle,-42.72725,-82.3538
BTB TRAIL ,- SAINT CLAIR COUNTY 043-42.7843,-82.512617
BTB TRAIL ,- SAINT CLAIR COUNTY 044-42.7824833333333,-82.5126
Pines by the Sydenham.,-42.725867,-82.35685
All tangled up,-42.730617,-82.389433
G,-1 geocaching highway mile 1.6-43.0824,-82.50105
Boy Scouts of America,-42.9863833333333,-82.5852833333334
BTB TRAIL ,- SAINT CLAIR COUNTY 045-42.7810166666667,-82.5124333333333
Greenhill Gardens,-42.728983,-82.389433
Uttoxeter #1,-42.99275,-82.0495
BTB TRAIL ,- SAINT CLAIR COUNTY 046-42.779467,-82.51235
Polka Dot Rock,-42.723167,-82.356267
Doss the Rich Man Live Here?,-42.917051,-82.600422
BTB TRAIL ,- SAINT CLAIR COUNTY 047-42.777267,-82.512233
Which One?,-42.90295,-82.5998666666667
BTB TRAIL ,- SAINT CLAIR COUNTY 048-42.77565,-82.5122833333333
Smith's Creek,-42.9142,-82.60245
Dump view,-42.725855,-82.390527
Simple Brown,-42.915572,-82.603533
Smith’s Creek Iron Horse Stop,-42.912533,-82.603367
Welcome To Smiths Creek.,-42.917,-82.60395
BTB TRAIL ,- SAINT CLAIR COUNTY 049-42.773783,-82.512067
Smiths Creek Church Cache,-42.910613,-82.603503
G,-1 geocaching highway mile 2.3-43.08195,-82.5142
BTB TRAIL ,- SAINT CLAIR COUNTY 060-42.762617,-82.495183
BTB TRAIL ,- SAINT CLAIR COUNTY 060½-42.761417,-82.493483
BTB TRAIL ,- SAINT CLAIR COUNTY 053-42.769683,-82.507267
BTB TRAIL ,- SAINT CLAIR COUNTY 059-42.7632,-82.4970166666667
BTB TRAIL ,- SAINT CLAIR COUNTY 054-42.768533,-82.5058
Critters (BSA Geocaching Hide!),-42.75895,-82.489767
Zach Attack,-42.917697,-82.60573
BTB TRAIL ,- SAINT CLAIR COUNTY 050-42.772167,-82.512067
BTB TRAIL ,- SAINT CLAIR COUNTY 058-42.7638833333333,-82.4992
BTB TRAIL ,- SAINT CLAIR COUNTY 052-42.7701833333333,-82.50935
E.C.T.P. ,- Jake-42.7571,-82.48735
BTB TRAIL ,- SAINT CLAIR COUNTY 057-42.7646666666667,-82.5010833333333
BTB TRAIL ,- SAINT CLAIR COUNTY 055-42.76675,-82.5048666666667
50 Cent Colonel (East China),-42.7541,-82.4825333333334
BTB TRAIL ,- SAINT CLAIR COUNTY 056-42.7653,-82.503017
BTB TRAIL ,- SAINT CLAIR COUNTY 061-42.759817,-82.493817
BTB TRAIL ,- SAINT CLAIR COUNTY 051-42.7706,-82.51155
Tour of the Tin Men,-42.771283,-82.1197
BTB TRAIL ,- SAINT CLAIR COUNTY 062-42.7581166666667,-82.4944833333333
SQ,- Caswell II-42.9573,-82.6080166666667
50 Cent Colonel (St. Clair),-42.8667,-82.5983666666666
Yellow Tape,-42.924109,-82.610935
Yellow Cache,-42.912145,-82.610234
Highway 40 PNG,-42.7287833333333,-82.4276166666667
SQ,- Caswell-42.9593,-82.6080333333334
Burn,-42.910276,-82.610054
Yellow Stop Sign,-42.930845,-82.611413
BTB TRAIL ,- SAINT CLAIR COUNTY 063-42.7566833333333,-82.49515
Don't Pass Me!,-42.906197,-82.610063
6,-42.902715,-82.609618
Woods & Water,-42.768889,-82.516667
G,-1 geocaching highway mile 2.9-43.0815666666667,-82.52645
BTB TRAIL ,- SAINT CLAIR COUNTY 064-42.7552166666667,-82.4955833333333
Down Under,-42.8605,-82.034233
Black Gold in Enniskillen,-42.776283,-82.103617
G,-1 geocaching highway mile 3.1-43.0812833333333,-82.5306833333333
Texas Tea,-42.7715,-82.1088
Dockers,-42.72445,-82.20805
Don't be shocked,-43.073217,-82.541467
BTB TRAIL ,- SAINT CLAIR COUNTY 066-42.751917,-82.496817
LSP ,- Snow White - Happy-43.105617,-82.4957
Between,-42.902398,-82.616032
BTB TRAIL ,- SAINT CLAIR COUNTY 067-42.75035,-82.4974
Shores of Lake Algonquin,-43.108117,-82.494717
Smiths Creek,-42.9162,-82.619967
STOP,-42.9023,-82.6196
Swagger,-43.0654833333333,-82.5577833333333
BTB TRAIL ,- SAINT CLAIR COUNTY 068-42.7486166666667,-82.4981333333333
Back Road Adventures 132,-42.7862,-82.5533
BTB TRAIL ,- SAINT CLAIR COUNTY 069-42.747083,-82.498733
Back Road Adventures 133,-42.7861666666667,-82.55535
BTB TRAIL ,- SAINT CLAIR COUNTY 069½-42.7456666666667,-82.49925
One direction or is it two,-42.7648666666667,-82.5319166666666
BTB TRAIL ,- SAINT CLAIR COUNTY 070-42.7441,-82.49985
Back Road Adventures 131,-42.7807666666667,-82.5548166666667
J.A.O.C.S #2,-43.113367,-82.501067
BTB TRAIL ,- SAINT CLAIR COUNTY 071-42.74235,-82.500467
Aww Lawd Jesus its a fire!,-43.115517,-82.500133
GhostFolf,-42.7352777777778,-82.4888888888889
BTB TRAIL ,- SAINT CLAIR COUNTY 071½-42.740833,-82.50075
Sydenham Drink II,-42.7037,-82.391833
Konky Dong's work route ,- Gump-42.892933,-82.0054
Back Road Adventures 125,-42.7727166666667,-82.55085
E.G.G.S. of Saint Clair #4,-43.116217,-82.502217
G,-1 geocaching highway mile 6.8-43.06115,-82.5768833333333
BTB TRAIL ,- SAINT CLAIR COUNTY 072-42.7393666666667,-82.5008833333333
G,-1 geocaching highway mile 4.5-43.0801166666667,-82.5582
Back Road Adventures 124,-42.7714833333333,-82.5519666666667
For the Birds...Sora,-42.8150166666667,-82.5948333333333
BTB TRAIL ,- SAINT CLAIR COUNTY 073-42.73775,-82.500883
Konky Dong's work route ,- Forest & Bubba-42.977583,-82.005083
Back Road Adventures 123,-42.771433,-82.55415
Back Road Adventures 135,-42.7875666666667,-82.57345
Stumped,-42.6986,-82.384
BTB TRAIL ,- SAINT CLAIR COUNTY 074-42.735533,-82.500983
Back Road Adventures 134,-42.7856666666667,-82.5732333333333
nature,-42.9315,-82.6395
MSPCGT:Lakeport SP,-43.124217,-82.49715
BTB TRAIL ,- SAINT CLAIR COUNTY 074½-42.7338333333333,-82.5010333333334
G,-1 geocaching highway mile 8.3-43.05225,-82.59295
Dark Guard Gator 014,-42.7855833333333,-82.5764
Back Road Adventures 130,-42.7803166666667,-82.571
A Breathe of Fresh Air Next to Evil.,-42.732017,-82.501067
G,-1 geocaching highway mile 6.1-43.0715,-82.5774666666667
G,-1 geocaching highway mile 11.1-43.0351833333333,-82.6094
BTB TRAIL ,- SAINT CLAIR COUNTY 075-42.73055,-82.5012
Darn Detour!,-42.800517,-82.593367
SQ ,- Lester-42.728217,-82.4969
Remembering Duthill,-42.694183,-82.388817
"Wood" you like to play?,-43.128617,-82.497683
Hey! Hunt For Me Too!,-43.050783,-82.600767
Evergreen Piddle Spot,-42.6958,-82.4049
BTB TRAIL ,- SAINT CLAIR COUNTY 076-42.728233,-82.501283
Hill top,-42.6959472222222,-82.4077277777778
G,-1 geocaching highway mile 11.4-43.0347666666667,-82.6142
Back Road Adventures 122,-42.77455,-82.5725166666667
E.G.G.S. of Saint Clair #3,-43.124933,-82.510333
Back Road Adventures 128,-42.7852166666667,-82.58505
Duthill surprise,-42.691617,-82.39195
Darcy's Ditch,-42.6936,-82.403317
SQ,- Mt. Pleasant-42.9462166666667,-82.64835
BTB TRAIL ,- SAINT CLAIR COUNTY 076½-42.7259166666667,-82.5013333333333
Back Road Adventures 126,-42.77645,-82.5767666666667
G,-1 geocaching highway mile 5.5-43.079483,-82.577933
Back Road Adventures 121,-42.7724833333333,-82.5725166666667
The End of a Mayer,-42.8206166666667,-82.6154
SQ,-Balfour-42.7749,-82.575617
Back Road Adventures 127,-42.7837333333333,-82.5850166666666
Back Road Adventures 136,-42.7868833333333,-82.5883333333334
S.C.C.#8,-43.115533,-82.530867
Konky Dong's work route ,- River Run - Beer Float?-42.714717,-82.478733
Back Road Adventures 120,-42.7710166666667,-82.5724166666667
Back Road Adventures 129,-42.7853666666667,-82.5882833333334
G,-1 geocaching highway mile 9.1-43.0510833333333,-82.60745
LCC Series ,- Hillsboro Cemetery-43.110433,-82.09225
BPP&G,-42.7271166666667,-82.5104
BTB TRAIL ,- SAINT CLAIR COUNTY 077-42.7222833333333,-82.5016166666666
2 Zoo or not 2 Zoo,-43.1377166666667,-82.4952
Back Road Adventures 137,-42.7851,-82.5933
SQ  Grant Family Cemetery,-42.687883,-82.3999
Micro Madness: Cars & Soap,-42.7201,-82.50125
G,-1 geocaching highway mile 10.1-43.0452666666667,-82.6162666666666
Jurassic Beach,-43.14025,-82.493783
Busy Bee,-43.1394833333333,-82.4957
S.C.C.#1,-43.11545,-82.5408
Back in Time,-42.715983,-82.494
SOS Puzzle at East China Park by the Beech tree,-42.74785,-82.551467
Pine River's Vernal Pond,-42.9781,-82.650583
Come Hunting For Me,-43.05025,-82.6143
Wales Cache #2,-42.938046,-82.657718
Hoo Nose How To Bushwhack??,-42.981167,-82.6505
Wales Cache #3,-42.945363,-82.658233
Marine City Bibliocache,-42.7168,-82.500983
S.C.C.#6,-43.12485,-82.529617
Tubey or Not Tubey,-42.7478,-82.55475
BTB TRAIL ,- SAINT CLAIR COUNTY 078-42.716917,-82.501767
Superheros,-42.7465,-82.55315
Wales Cache #1,-42.938074,-82.660624
G,-1 geocaching highway mile 9.7-43.049917,-82.618817
S.C.C.#2,-43.120167,-82.541133
Little League,-42.715233,-82.502183
Fred W. Moore (Adair) Park & Ride,-42.814517,-82.6248
Not Quite Right,-42.8125,-82.623767
BTB TRAIL ,- SAINT CLAIR COUNTY 079-42.7158,-82.505033
E.G.G.S. of Saint Clair #2,-43.134283,-82.5183
Wales  Cache #4,-42.944819,-82.663024
WWJD ,- 1-42.982717,-82.656333
BTB TRAIL ,- SAINT CLAIR COUNTY 080-42.7157,-82.50795
G,-1 geocaching highway mile 12.4-43.03435,-82.6341333333334
Back Road Adventures 119,-42.77025,-82.5922833333333
HNY,-15-Treed-42.71545,-82.512233
BTB TRAIL ,- SAINT CLAIR COUNTY 081-42.7128833333333,-82.5091
50 Cent Colonel (Marine City),-42.7085333333333,-82.4997833333334
HNY,-15-Hanging in the Park, Part Deux-42.713717,-82.51295
BTB TRAIL ,- SAINT CLAIR COUNTY 082-42.7112333333333,-82.5090333333333
Back Road Adventures 139,-42.7858,-82.6134833333333
BTB TRAIL ,- SAINT CLAIR COUNTY 083-42.7094166666667,-82.5090166666667
Back Road Adventures 140,-42.78425,-82.6132833333333
Holy Moly,-42.6736,-82.3926
SQ ,- Holy Cross Cemetery-42.708083,-82.5075
Billy Goat Gruff,-43.024117,-82.648817
Back Road Adventures 138,-42.7825833333333,-82.6132166666667
Guardian of the Caterpiller,-42.6978333333333,-82.48545
Historical Village Adventure Bonus,-42.9925,-82.664167
HNY24 ,- Five-Spot Field Marshall-42.8129,-82.6391
M,-29 Asphalt Challenge-42.942567,-82.675467
Wales Cache #6,-42.922675,-82.676665
Wales Cache #5,-42.930086,-82.677268
Back Raod Adventures 067,-42.7414333333333,-82.5713833333333
Back Raod Adventures 058,-42.7194333333333,-82.5372666666667
Read Conservation Area Trailhead,-42.6701666666667,-82.3927333333334
The truck stops here,-43.093483,-82.5988
J.A.O.C.S #1,-43.155383,-82.501467
SQ – Adair,-42.80105,-82.633333
Wales Township Park,-42.940577,-82.677923
Back Raod Adventures 066,-42.7399,-82.5707333333334
Back Raod Adventures 059,-42.7193333333333,-82.5401166666666
Barley Makes Beer,-43.060783,-82.001817
Raven S. Wood, D.S. ,- CB14-42.929917,-82.6809
Stop up,-42.959733,-82.679433
Way down upon the Sydenham,-42.66735,-82.3989
Back Road Adventures 118,-42.77105,-82.6127166666667
Foul Ball,-42.8185833333333,-81.9835666666666
Curved Bridge,-42.941078,-82.682958
Full head of steam,-43.02765,-82.6577833333333
Back Road Adventures 117,-42.7689666666667,-82.6126666666667
Back Raod Adventures 060,-42.7191333333333,-82.5496333333333
Back Raod Adventures 068,-42.74115,-82.58375
Highballing,-43.02945,-82.6603333333333
Back Raod Adventures 061,-42.7189833333333,-82.5519666666667
Back Road Adventures 141,-42.7836666666667,-82.6313333333333
Back Road Adventures 116,-42.7626666666667,-82.6123166666667
lareneG ralloD,-42.988335,-82.680451
Back Road Adventures 142,-42.7834666666667,-82.6336
Back Raod Adventures 065,-42.72735,-82.570433
Uncle Dave :),-42.74075,-82.5893333333333
SQ ,- you block head!-42.838383,-82.67095
Back Road Adventures 153,-42.7975,-82.6475333333333
Alligator Alley,-42.6857,-82.4952
Do You See A Lamb?,-42.937463,-82.693265
HNY24,-B4-195-42.81495,-82.66035
Back Raod Adventures 069,-42.7407333333333,-82.5932
HNY24,-B4-196-42.8135,-82.6602
Back Road Adventures 113,-42.7558166666667,-82.6120333333333
Back Road Adventures 152,-42.7973833333333,-82.65005
HNY24,-B4-197-42.8120333333333,-82.6601166666667
Be Ready,-42.92185,-82.69525
Back Road Adventures 115,-42.75425,-82.61185
Wedged in Warwick,-42.994183,-81.948783
Uncle Joe,-42.992867,-81.94775
HNY24,-B4-194-42.8144666666667,-82.6635166666667
Schmidt's Creek,-43.168717,-82.508
Hanging In Between,-42.923436,-82.697169
Back Road Adventures 114,-42.7528166666667,-82.6118166666667
Stop For Raven's Wood,-42.92914,-82.697414
Back Raod Adventures 070,-42.74055,-82.5978333333334
Dark Guard Gator 015,-42.78325,-82.6415666666666
Zippity,-Zappity-BOO-42.982133,-82.690533
Back Road Adventures 151,-42.7960333333333,-82.6518
Dark Guard Gator 07,-42.70455,-82.5455333333334
HNY24,-B4-193-42.8149166666667,-82.66575
Back Road Adventures 112,-42.7687666666667,-82.6306166666667
Back Raod Adventures 040,-42.7061,-82.5490666666666
Cache me at Esli Dodge Conservation Area,-43.088826,-82.003936
Back Raod Adventures 063,-42.7184166666667,-82.5698
Back Raod Adventures 071,-42.7403666666667,-82.6002333333333
Sore Thumb,-43.0921,-82.6285
Back Road Adventures 150,-42.7945833333333,-82.6538833333334
Cache you on the Grand Trunk Trail,-43.0936333333333,-82.0070666666666
Back Raod Adventures 039,-42.7043833333333,-82.5489333333334
Back Road Adventures 111,-42.7686166666667,-82.6327833333334
Back Raod Adventures 062,-42.71665,-82.5697333333333
Home is Where the Heart Is,-42.7305555555556,-82.5902777777778
Back Road Adventures 149,-42.7921333333333,-82.6537
Back Road Adventures 110,-42.76855,-82.63485
Among The Teepees,-43.135233,-82.579717
The Gates Locked,-42.9213166666667,-82.7028666666667
Holy Moly Its A Bridge,-42.9337833333333,-82.70305
Watch for trolls,-42.7043,-82.5522166666667
⚠️POWER⚠️,-42.913906,-82.702557
Back Raod Adventures 036,-42.7128,-82.5696666666666
Back Raod Adventures 041,-42.7041333333333,-82.55555
TreeStumped,-43.003283,-81.94255
HNY24,-B4-190-42.8186333333333,-82.6754833333333
HNY22,-Criag I Lost My Phone-42.7913,-82.657683
HNY24,-B4-191-42.8171166666667,-82.6754166666666
Back Raod Adventures 035,-42.7110166666667,-82.56945
Back Road Adventures 109,-42.7719666666667,-82.64305
Back Raod Adventures 073,-42.74125,-82.61135
Back Road Adventures 143,-42.784,-82.6533666666667
Smiths Creek & Cove,-42.91381,-82.706654
35,-42.926185,-82.707391
Tree Bark,-42.6475,-82.244
Girl  Or Boy,-42.958522,-82.705431
HNY24,-B4-192-42.8187,-82.67745
Hanging On Marquette,-42.921154,-82.707354
Lambs Cemetary,-42.936197,-82.707478
HNY22,-Sign, Reel, Cast-42.789767,-82.658517
Dark Guard Gator 016,-42.7824166666667,-82.65325
Back Road Adventures 107,-42.7684666666667,-82.6414333333334
Back Road Adventures 108,-42.76985,-82.6426833333334
Listen to the River,-42.8306333333333,-82.6846333333334
Back Raod Adventures 037,-42.7094333333333,-82.5694
Back Raod Adventures 072,-42.73955,-82.6112666666667
HNY24,-B4-198-42.8128,-82.6753
Black & Yellow, Black & Yellow, Black & Yellow!,-42.939664,-82.708415
Adopt Me Please,-42.943724,-82.708532
HNY24,-B4-199-42.81115,-82.6750833333333
Stop ahead,-42.958601,-82.707441
Short Bridge,-42.94685,-82.708759
HNY22,-This Is A Brown Bugger-42.789183,-82.66045
Back Road Adventures 144,-42.7800333333333,-82.6533166666667
Pick one?,-42.951004,-82.709126
Bette GRAHAM ,- B.F.F.A.S.-43.1124,-82.619967
Have you seen Swan Creek,-42.78845,-82.662317
Back Raod Adventures 064,-42.7179833333333,-82.5881833333333
Stop near,-42.958443,-82.710304
Back Raod Adventures 038,-42.70545,-82.5692666666666
Dark Guard Gator 06,-42.7109,-82.5787833333333
Find Me Fast!,-42.965266,-82.709889
Sparkling Cove Mystery,-42.9659,-82.709933
Church,-43.100217,-81.997717
Can You See Me?,-42.967657,-82.710088
In The Center Of Marquette,-42.920967,-82.713867
STRIKE!,-42.891181,-82.710758
Back Raod Adventures 057,-42.6884,-82.5425333333334
Reflect The Crossing,-42.932285,-82.715203
Back Raod Adventures 056,-42.6892666666667,-82.5451166666667
Cleaning,-42.913635,-82.715316
Back Raod Adventures 042,-42.7018166666667,-82.56895
HNY24,-B4-200-42.7983333333333,-82.6743666666667
HNY24,-B4-189-42.8184333333333,-82.68745
Master Of Caches,-42.943366,-82.716677
Caution!,-42.95835,-82.715138
Back Road Adventures 106,-42.76935,-82.6528833333333
Play Ball,-43.103033,-81.994683
HNY24,-B4-188-42.8183666666667,-82.6896
Back Road Adventures 101,-42.76655,-82.6526666666666
HNY24 ,- Translucent Gator Guard 21-42.79215,-82.674
Sinking,-42.920729,-82.719748
Back Raod Adventures 074,-42.7392166666667,-82.6263666666667
Back Raod Adventures 034,-42.7104833333333,-82.5893333333333
Green Darner,-43.056367,-82.681467
Applewood,-43.173117,-82.5445
Back Road Adventures 154,-42.7248166666667,-82.6106
Back Raod Adventures 033,-42.71045,-82.5915333333333
Back Road Adventures 145,-42.7824,-82.6696166666667
Cache me at the cemetery,-43.1081,-81.994317
Which Way Did The Fox Go?,-42.931138,-82.72289
X's and O's, Oh My!, D.S. ,- CB14-42.984867,-82.715767
Dark Guard Gator 09,-42.7390333333333,-82.6300833333333
HNY24,-B4-187-42.8183833333333,-82.6944666666667
Back Raod Adventures 100,-42.7677166666667,-82.6589
Guarding the ditch,-43.174667,-82.545083
Back Raod Adventures 043,-42.7033666666667,-82.58325
Blake_Dozer Is The Master Of Cacher Of This Area!,-42.944286,-82.723703
Back Road Adventures 146,-42.7812333333333,-82.6711166666666
Biggy,-42.9486,-82.723786
Love Tunnel,-42.64,-82.2108333333333
HNY24,-B4-183-42.8162833333333,-82.6955333333333
HNY24,-B4-182-42.81825,-82.697
Back Road Adventures 345,-42.7822333333333,-82.67355
Back Raod Adventures 044,-42.7033166666667,-82.5865
Back Raod Adventures 075,-42.7389166666667,-82.6335166666667
Stop,-42.958,-82.724279
HNY24,-B4-185-42.82015,-82.6989333333333
HNY24,-B4-186-42.8223,-82.7000666666667
Thanks Team Namthcof,-42.84985,-82.7124
Marquette & Wales Ridge,-42.920622,-82.726735
Back Road Adventures 147,-42.7796833333333,-82.6728833333333
HNY24 ,- SQ Columbus-42.8243,-82.7017
Wales Ridge & Smiths Creek,-42.913156,-82.726841
Back Road Adventures 102,-42.7548166666667,-82.6518666666666
Back Road Adventures 344,-42.78215,-82.6755833333334
River's Stop,-42.928877,-82.727777
Back Raod Adventures 053,-42.6906666666667,-82.56835
HNY24,-B4-181-42.8181166666667,-82.6991666666667
Back Raod Adventures 045,-42.7031666666667,-82.5894
HNY24,-B4-184-42.8109833333333,-82.6953
Back Road Adventures 148,-42.7782,-82.6730333333334
Disable The Holes,-42.909103,-82.727421
Back Road Adventures 103,-42.75325,-82.6517833333333
New bridge, who dis?,-42.808707,-82.695145
Back Raod Adventures 054,-42.6889666666667,-82.5682666666667
Back Road Adventures 104,-42.75165,-82.651567
HNY24,-B4-180-42.8181666666667,-82.7017833333334
Back Road Adventures 161,-42.6749,-82.5432166666667
Back Raod Adventures 055,-42.6872833333333,-82.5680333333333
Pocket It!     Watch Your Speed!,-42.905464,-82.730146
Back Raod Adventures 032,-42.7101333333333,-82.6050166666667
Back Road Adventures 105,-42.74785,-82.6515833333333
Calling To Say I Am Energized!,-43.122483,-82.639933
Dark Guard Gator 05,-42.71,-82.6098833333333
Back Raod Adventures 097,-42.7673666666667,-82.67265
Back Road Adventures 159,-42.68305,-82.5679333333333
Country Crossing,-42.724883,-82.631117
Back Raod Adventures 096,-42.7672833333333,-82.6748833333333
HNY24,-B4-179-42.8186333333333,-82.70995
Little Creatures of the Forest,-42.854617,-82.725933
Back Raod Adventures 076,-42.7385833333333,-82.6488
Algonac No Parking Area's,-42.655837,-82.514815
Back Road Adventures 160,-42.6800833333333,-82.5676333333333
Warbler Town,-42.852833,-82.7259
Ursa Minor,-42.994033,-82.730117
Back Raod Adventures 052,-42.68855,-82.5859666666666
Back Raod Adventures 047,-42.7038333333333,-82.6097
HNY24,-B4-178-42.81845,-82.7136166666667
Dark Guard Gator 010,-42.7383833333333,-82.6526
Back Road Adventures 343,-42.7816,-82.6910333333334
Back Road Adventures 164,-42.6669833333333,-82.5469833333333
Back Road Adventures 178,-42.7184833333333,-82.63045
Back Raod Adventures 046,-42.70245,-82.6095
Staple Master,-42.94225,-82.74205
Back Road Adventures 165,-42.6671333333333,-82.5496
HNY24,-B4-177-42.8189,-82.7158
Dark Guard Gator 08,-42.6883333333333,-82.58915
Guest House #2,-42.646067,-82.498583
Woody Woodpecker,-42.6158333333333,-82.3136111111111
Back Road Adventures 162,-42.6742666666667,-82.5651833333334
ASP Blazing Star Praire Wherigo,-42.653,-82.519167
ASP Blazing Star Prairie Letterbox,-42.652917,-82.519133
Back Road Adventures 342,-42.7813833333333,-82.6937333333333
Branches Everywhere!,-42.7182333333333,-82.6335833333333
Dark Guard Gator 04,-42.7095333333333,-82.62245
ASP Multi,-42.65135,-82.516433
Back Road Adventures 158,-42.6799666666667,-82.5777
Back Road Adventures 163,-42.67415,-82.5674666666666
SQ,-SOS-Klesendore-42.753683,-82.672467
HNY24,-B4-169-42.81905,-82.7188333333334
Bertha D's Revenge,-43.02035,-82.7275
HNY24,-B4-168-42.8165,-82.7182833333333
Back Raod Adventures 098,-42.7512,-82.6717666666667
Thou Shalt Cache,-43.1580333333333,-82.0231666666667
Commemorate, Celebrate,-42.8800166666667,-81.8923
Morrow Rd. Legend,-42.67785,-82.5777
Back Road Adventures 179,-42.7170166666667,-82.6359333333333
Off the Road,-42.6785833333333,-82.5793833333334
Sydenham River Bridge,-42.6174,-82.3895333333333
Richardson Bridge,-42.6129,-82.320817
HNY24,-B4-170-42.8194833333333,-82.7211666666666
Back Raod Adventures 099,-42.7490166666667,-82.67185
ASP Bridge to Bay Trail puzzle,-42.648433,-82.517
Back Raod Adventures 030,-42.7095166666667,-82.6280666666667
Michigan's State Stone,-42.647117,-82.5139
MSPCGT:Algonac SP,-42.648433,-82.517267
Dark Guard Gator 017,-42.7278666666667,-82.6508833333334
Back Raod Adventures 077,-42.7382,-82.6625833333333
Libro Community Garden,-42.9542,-81.8859333333333
Back Raod Adventures 095,-42.7666333333333,-82.6891666666667
DNR TTT ,- Adventure 13-42.64725,-82.517383
HNY24,-B4-171-42.82095,-82.7249
Back Road Adventures 155,-42.6770333333333,-82.5818
The "BIG AL" Gonac's Stash Cache,-42.650733,-82.52805
Back Road Adventures 181,-42.7254833333333,-82.65085
Back Raod Adventures 029,-42.7093333333333,-82.63195
Blake_Dozer #1,-42.926686,-82.751771
Cache You at the Square,-42.9481833333333,-81.8797
Libro Community Garden,-42.9542,-81.8859333333333
Sunken Gardens,-42.9521833333333,-81.8801333333333
Cache me at Centennial,-42.9527,-81.8745166666667
Watford Memorial Park,-42.9542333333333,-81.8762
Cache Me at the R.C. Cemetery,-42.968183,-81.880528
Traiding Trash,-42.9680816666667,-81.875755
Commemorate, Celebrate,-42.8800166666667,-81.8923
Shrike, Not Shriek,-42.8797,-81.874467
Uncle Joe,-42.992867,-81.94775
Wedged in Warwick,-42.994183,-81.948783
What does that sign say?,-42.8797166666667,-81.8474666666666
Konky Dong's work route ,- Gump-42.892933,-82.0054
Ontario Highway Series ,- Highway 79-43.00015,-81.8794
TreeStumped,-43.003283,-81.94255
Konky Dong's work route ,- Forest & Bubba-42.977583,-82.005083
Golden Eagle,-42.880283,-81.808833
Down Under,-42.8605,-82.034233
Nauvoo Road History,-42.821133,-81.870067
Welcome to AWC,-42.82935,-81.835367
Uttoxeter #1,-42.99275,-82.0495
Foul Ball,-42.8185833333333,-81.9835666666666
Twin Trees,-42.8246833333333,-81.8320333333334
Pit Stop (A Sweet Place to Bee!),-42.812967,-81.859167
LCC Series ,- Bethel Primitive Methodist-43.0589,-81.90365
Round the bend #2,-43.014683,-82.06795
Letters to Santa,-42.847267,-82.079633
Kerwood TB Lodge,-42.99625,-81.743867
Play Well,-42.8436,-82.0799833333333
Barley Makes Beer,-43.060783,-82.001817
L.C.C Series ,- Warwick Mennonite Cemetery-43.053917,-81.811633
451 Broadway,-42.939983,-82.118933
McAlpine Ravine,-42.793133,-81.830833
McAlpine Wilderness,-42.794367,-81.827
FLIP UP OR DOWN,-42.950429,-82.118889
Baby Blue Bird,-42.865,-82.10195
What’s in the bush?,-42.9488166666667,-82.1201333333333
McAlpine Crossing,-42.792917,-81.8276
Quick Roadside Cache,-42.882283,-81.721467
Cool kids,-42.961089,-82.118684
a log in a log,-42.964751,-82.118569
Wyoming to Reeces Corners on foot,-42.967067,-82.118567
Just in Case....You Need One More Cache!,-42.884517,-81.714183
Praiseworthy,-43.072683,-81.835683
Sydenham Trail Friendly Trees,-42.783367,-81.833283
Ninja's Homestead ,- Where he learned the ways.-42.817483,-81.763917
Pet Vet,-42.88415,-82.124
Another country cache!,-43.01685,-82.09785
L.C.C. Series ,- Arkona Cemetery-43.0721666666667,-81.8238
Sydenham Trail Hike,-42.7808,-81.8336
L.C.C. Series ,- Petrolia Pioneer-42.883717,-82.1279
Sydenham River Corridor,-42.778883,-81.83415
HoudiniBee,-42.84105,-82.1027
Entrance to Brown's,-42.87675,-81.706658
Kerr Park,-42.880633,-82.131017
